-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 17:28:41 UTC. --
Oct 10 17:07:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:07:28.095847 W | wal: sync duration of 3.552405309s, expected less than 1s
Oct 10 17:10:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:10:19.772655 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (167.894791ms) to execute
Oct 10 17:10:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:10:23.471520 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (618.397897ms) to execute
Oct 10 17:10:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:10:23.504392 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (454.111886ms) to execute
Oct 10 17:10:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:10:23.504522 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-zjp9l\" " with result "range_response_count:1 size:4261" took too long (186.203054ms) to execute
Oct 10 17:10:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:10:23.506177 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (549.428905ms) to execute
Oct 10 17:10:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:10:49.905940 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (106.810796ms) to execute
Oct 10 17:10:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:10:58.675437 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (417.106189ms) to execute
Oct 10 17:10:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:10:58.675825 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (432.317869ms) to execute
Oct 10 17:11:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:06.109576 W | wal: sync duration of 1.190883857s, expected less than 1s
Oct 10 17:11:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:06.111878 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (1.010009977s) to execute
Oct 10 17:11:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:06.140936 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (657.958183ms) to execute
Oct 10 17:11:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:06.140982 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (519.694102ms) to execute
Oct 10 17:11:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:06.141080 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-citadel-service-account-token-bkj7j\" " with result "range_response_count:1 size:2447" took too long (841.776903ms) to execute
Oct 10 17:11:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:06.141167 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (457.577398ms) to execute
Oct 10 17:11:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:06.141192 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (804.112788ms) to execute
Oct 10 17:11:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:06.141347 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (401.376727ms) to execute
Oct 10 17:11:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:06.141390 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/attributemanifests\" range_end:\"/registry/config.istio.io/attributemanifestt\" count_only:true " with result "range_response_count:0 size:9" took too long (252.67687ms) to execute
Oct 10 17:11:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:52.903709 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (214.443486ms) to execute
Oct 10 17:11:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:52.903783 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (377.311544ms) to execute
Oct 10 17:11:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:52.903962 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (297.447491ms) to execute
Oct 10 17:11:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:52.904633 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (237.465268ms) to execute
Oct 10 17:11:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:11:59.045973 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-fxbnf\" " with result "range_response_count:1 size:4261" took too long (100.968314ms) to execute
Oct 10 17:12:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:30.386811 I | mvcc: store.index: compact 32169593
Oct 10 17:12:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:30.398678 I | mvcc: finished scheduled compaction at 32169593 (took 7.085413ms)
Oct 10 17:12:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:31.946717 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hlqzt\" " with result "range_response_count:1 size:4265" took too long (1.45488419s) to execute
Oct 10 17:12:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:31.946956 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.248666559s) to execute
Oct 10 17:12:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:31.947040 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (883.076578ms) to execute
Oct 10 17:12:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:31.947402 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.399849194s) to execute
Oct 10 17:12:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:31.949340 W | etcdserver: request "header:<ID:14919138748426973372 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:32170517 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5988 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (820.207345ms) to execute
Oct 10 17:12:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:31.971183 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/adapters\" range_end:\"/registry/config.istio.io/adaptert\" count_only:true " with result "range_response_count:0 size:7" took too long (667.033469ms) to execute
Oct 10 17:12:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:32.009632 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates\" range_end:\"/registry/config.istio.io/templatet\" count_only:true " with result "range_response_count:0 size:7" took too long (508.699766ms) to execute
Oct 10 17:12:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:32.009682 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (607.801815ms) to execute
Oct 10 17:12:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:32.166079 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hlqzt\" " with result "range_response_count:1 size:4145" took too long (112.611315ms) to execute
Oct 10 17:12:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:12:32.166196 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (117.412079ms) to execute
Oct 10 17:13:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:13:09.392534 W | wal: sync duration of 1.29954861s, expected less than 1s
Oct 10 17:13:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:13:09.395413 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.187257196s) to execute
Oct 10 17:13:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:13:09.400995 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (839.600122ms) to execute
Oct 10 17:13:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:13:49.688112 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-bb2t4\" " with result "range_response_count:1 size:4259" took too long (727.589831ms) to execute
Oct 10 17:13:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:13:49.731803 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (750.577596ms) to execute
Oct 10 17:13:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:13:49.732394 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (103.181631ms) to execute
Oct 10 17:13:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:13:49.732678 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (282.025737ms) to execute
Oct 10 17:13:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:13:49.732981 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (493.148273ms) to execute
Oct 10 17:13:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:13:49.935613 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/horizontal-pod-autoscaler\" " with result "range_response_count:1 size:274" took too long (148.120963ms) to execute
Oct 10 17:17:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:17:30.402472 I | mvcc: store.index: compact 32170552
Oct 10 17:17:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:17:30.409623 I | mvcc: finished scheduled compaction at 32170552 (took 5.659713ms)
Oct 10 17:19:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:19:22.025015 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (152.872664ms) to execute
Oct 10 17:19:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:19:22.025234 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (385.625838ms) to execute
Oct 10 17:19:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:19:29.920148 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (363.685566ms) to execute
Oct 10 17:19:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:19:29.920527 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (172.196237ms) to execute
Oct 10 17:19:45 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:19:45.333151 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (340.249649ms) to execute
Oct 10 17:19:45 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:19:45.354871 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (184.142787ms) to execute
Oct 10 17:20:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:20:02.643613 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (401.291709ms) to execute
Oct 10 17:20:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:20:02.643744 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (419.036831ms) to execute
Oct 10 17:20:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:20:30.979922 W | etcdserver: request "header:<ID:14919138748426979184 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:32172020 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (159.908413ms) to execute
Oct 10 17:20:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:20:30.981078 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (113.806612ms) to execute
Oct 10 17:20:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:20:46.798495 W | wal: sync duration of 1.122170405s, expected less than 1s
Oct 10 17:20:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 17:20:46.801618 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/circonuses\" range_end:\"/registry/config.istio.io/circonuset\" count_only:true " with result "range_response_count:0 size:7" took too long (724.71839ms) to execute
