-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 07:38:14 UTC. --
Oct 10 07:17:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:17:07.076214 I | mvcc: store.index: compact 32054468
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356574 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (1.531392244s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356607 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (1.163605144s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356797 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (890.489498ms) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.812545 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha2.config.istio.io\" " with result "range_response_count:1 size:659" took too long (356.208434ms) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.812826 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (356.567242ms) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.813106 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.storage.k8s.io\" " with result "range_response_count:1 size:635" took too long (356.677147ms) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.813326 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.certificates.k8s.io\" " with result "range_response_count:1 size:664" took too long (356.473906ms) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.813536 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (355.64857ms) to execute
Oct 10 07:35:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:59.392390 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "error:context canceled" took too long (10.021772198s) to execute
Oct 10 07:35:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:59.445948 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "error:context canceled" took too long (9.999434454s) to execute
Oct 10 07:36:04 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:04.370810 W | etcdserver: timed out waiting for read index response
Oct 10 07:36:08 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:08.238494 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:08 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:08.738843 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:09.238904 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:09.739161 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:10 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:10.239411 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:10 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:10.739643 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:11.239939 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:11.740194 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:11.775430 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "error:context canceled" took too long (9.998926859s) to execute
Oct 10 07:36:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:11.775593 W | etcdserver: read-only range request "key:\"/registry/events/kube-system/kube-controller-manager-openhouse-demo-k8s-master-1.15cb5388517fc7cc\" " with result "error:context canceled" took too long (11.754272352s) to execute
Oct 10 07:36:12 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:12.240400 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:12 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:12.740633 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:13.240849 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:13.741131 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:13.741174 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.241306 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.241596 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.741563 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.741667 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.919933 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-qcqdh.15cc384c8dc14c0e\" " with result "error:context canceled" took too long (10.747633212s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.920487 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "error:context canceled" took too long (10.000194759s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.921540 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5sqd6\" " with result "error:context canceled" took too long (21.73920334s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.953046 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "error:context canceled" took too long (10.000432689s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.954560 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-72f2l\" " with result "error:context canceled" took too long (6.393945023s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.954649 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-72f2l.15cc38a46ea61102\" " with result "error:context canceled" took too long (20.926890274s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.956234 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-s2c7z\" " with result "error:context canceled" took too long (22.6228783s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.956695 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "error:context canceled" took too long (10.01192014s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.957185 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-plzrn\" " with result "error:context canceled" took too long (17.014507568s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.957321 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "error:context canceled" took too long (10.004489348s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.958282 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-wsbrk.15cc37f6e03e9950\" " with result "error:context canceled" took too long (22.011649608s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.959563 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-kkxtr.15cc381be6267109\" " with result "error:context canceled" took too long (12.543464997s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.960011 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-x5swf.15cc382c8029445a\" " with result "error:context canceled" took too long (21.317388711s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.960460 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "error:context canceled" took too long (10.001841395s) to execute
Oct 10 07:36:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:14.962221 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qcr7f\" " with result "error:context canceled" took too long (13.046877665s) to execute
Oct 10 07:36:15 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:15.241684 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:15 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:15.241792 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:15 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:15.741985 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:15 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:15.742033 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:16.242185 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:16.242282 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:16.742542 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:16.742605 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:17.242851 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:17.242914 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:17.743262 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:17.743370 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:18.243489 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:18.243520 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:18.243571 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:18.743679 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:18.743775 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:18.743843 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.243881 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.244125 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.244162 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.371087 W | etcdserver: timed out waiting for read index response
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.371271 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/envoyfilters\" range_end:\"/registry/networking.istio.io/envoyfiltert\" count_only:true " with result "error:etcdserver: request timed out" took too long (15.248616156s) to execute
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.371333 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "error:etcdserver: request timed out" took too long (15.630237697s) to execute
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.371416 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars\" range_end:\"/registry/networking.istio.io/sidecart\" count_only:true " with result "error:etcdserver: request timed out" took too long (16.223697494s) to execute
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.371461 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (16.438473667s) to execute
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.371523 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (16.987487818s) to execute
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.371583 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "error:etcdserver: request timed out" took too long (17.071859935s) to execute
Oct 10 07:36:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:19.371627 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (17.670265078s) to execute
